,itemid,comment_id,comment_all,comment_date
1634,10721865107,1002025829455,包装周到，开封后外观完好无损，配件齐全。还未使用，先好评！效果待用后追评。,20180507
1635,10721865107,1038907223284,打蛋，打黄油够用了,20190325
1636,10721865107,346991335557,还没有。相信牌子一定很好的,20180419
1637,10721865107,1015913306467,还不错，实用,20180905
1638,10721865107,1024572977843,此用户没有填写评论!,20181116
1639,10721865107,325807238186,完美,20171006
1640,10721865107,304101838742,好用，有重量,20170316
1641,10721865107,339217564004,物流超快！机器小重身，实用！,20180128
1642,10721865107,330739623210,非常好用。,20171117
1643,10721865107,339253874292,宝贝今曰收到了，非常喜欢谢谢！,20180128
1644,10721865107,316027033999,不太好。大牌的打蛋器，搅拌棒锁不紧。插入后可以用手拔出。 第一次拿到货是个次品，搅拌棒一个环没焊牢。淘宝只管卖不管售后。要自己联系400，换货还得跑去送下售后鉴定后寄回。简直麻烦透顶。,20170701
1645,10721865107,310780645871,发货快，试了一下，声音还好,20170517
1646,10721865107,319412778711,此用户没有填写评论!,20170805
1647,10721865107,342190108537,打蛋器不错，快递很不满意。无端提示说我改约，结果比正常迟三天收货，反复追问原因，商家也没有一个解释，心里懊恼不已。,20180306
1648,10721865107,1015913306467,还不错，实用,20180905
1649,10721865107,1024637808493,包装很好，没有一点破损。好评好评～ 囤货来着，期待使用～,20181117
1650,10721865107,270180757580,一分钱一分货，搅拌均匀，速度快，物有所值。快递神速啊，隔天就到。,20160416
1651,10721865107,343150501211,用起来不错，奶油很好打发,20180317
1652,10721865107,339253874292,宝贝今曰收到了，非常喜欢谢谢！,20180128
1653,10721865107,343150501211,用起来不错，奶油很好打发,20180317
1654,10721865107,271849719157,挺好用的,20160430
1655,10721865107,311330333285,用的很好。声音稍微有些大，希望可以长久使用,20170520
1656,10721865107,316167474518,此用户没有填写评论!,20170531
1657,10721865107,307850528066,机器好用，奶油很快打好啦！,20170418
1658,10721865107,308019028938,一按按钮那个搅拌器就掉下来。不按用手也能拔下来，就算高速运转会掉，开一下有塑料味道,20170421
1659,10721865107,310864790357,东西很好。喜欢,20170518
1660,10721865107,309285083101,发货速度快,20170503
1661,10721865107,316673440362,够劲！！做戚风蛋糕一档就够？,20170707
1662,10721865107,309322918577,此用户没有填写评论!,20170502
1663,10721865107,325807238186,完美,20171006
1664,10721865107,340139207462,迷上了做蛋糕后买了好多工具唯独没买电动打蛋器，觉得可以用筷子打，结果试了一次筷子后给跪了，打发蛋白打到手酸都没那种弯钩的效果，做出来的蛋糕一点都不松软。这次果断入手一个。用了过后发现效果很好，打了一会儿蛋白就出现弯钩了，手也不酸。机器没那么重，但是使用过程中机器散发出了很难闻的味道，像某些东西烧焦的味道，不知是不是初次使用的原因。等再次使用时再看看。,20180205
1665,10721865107,311391453279,很好，已经试做蛋糕了,20170521
1666,10721865107,337253898144,还没有用，但是看上去很不错，等用过之后再来反馈。,20180110
1667,10721865107,1007322239024,挺好用的，轻重合适，方便拆卸,20180619
1668,10721865107,1026332967637,现在下面来评价一下，这次买的东西：东西试着用过了，质量不错，很好用，和图片描述的一致，快递送货及时，包装完整，货物品相如图。谢谢卖家，提供如此的好东东。 以前淘宝买东西没有写评价，现在才知道评价很重要，所以认真评价很重要。,20181127
1669,10721865107,1005842400309,好，不错,20180607
1670,10721865107,309322918577,此用户没有填写评论!,20170502
1671,10721865107,316027033999,不太好。大牌的打蛋器，搅拌棒锁不紧。插入后可以用手拔出。 第一次拿到货是个次品，搅拌棒一个环没焊牢。淘宝只管卖不管售后。要自己联系400，换货还得跑去送下售后鉴定后寄回。简直麻烦透顶。,20170701
1672,10721865107,308856990455,操作简单粗暴，对我来说有点沉，于是打的时候要请老公来，特别特别快的就能打发。特别棒。,20170430
1673,10721865107,1003122389331,第二次购买了，挺好用，第一次买的送人了,20180516
1674,10721865107,332181996749,试用一下不错，很喜欢,20171128
1675,10721865107,342190108537,打蛋器不错，快递很不满意。无端提示说我改约，结果比正常迟三天收货，反复追问原因，商家也没有一个解释，心里懊恼不已。,20180306
1676,10721865107,331169399729,看着不错，还没用,20171120
1677,10721865107,1005842400309,好，不错,20180607
1678,10721865107,1026332967637,现在下面来评价一下，这次买的东西：东西试着用过了，质量不错，很好用，和图片描述的一致，快递送货及时，包装完整，货物品相如图。谢谢卖家，提供如此的好东东。 以前淘宝买东西没有写评价，现在才知道评价很重要，所以认真评价很重要。,20181127
1679,10721865107,1003122389331,第二次购买了，挺好用，第一次买的送人了,20180516
1680,10721865107,330739623210,非常好用。,20171117
1681,10721865107,1002025829455,包装周到，开封后外观完好无损，配件齐全。还未使用，先好评！效果待用后追评。,20180507
1682,10721865107,308856990455,操作简单粗暴，对我来说有点沉，于是打的时候要请老公来，特别特别快的就能打发。特别棒。,20170430
1683,10721865107,315672338542,好用,20170629
1684,10721865107,308019028938,一按按钮那个搅拌器就掉下来。不按用手也能拔下来，就算高速运转会掉，开一下有塑料味道,20170421
1685,10721865107,330739623210,非常好用。,20171117
1686,10721865107,342190108537,打蛋器不错，快递很不满意。无端提示说我改约，结果比正常迟三天收货，反复追问原因，商家也没有一个解释，心里懊恼不已。,20180306
1687,10721865107,332844234638,没有用,20171204
1688,10721865107,307850528066,机器好用，奶油很快打好啦！,20170418
1689,10721865107,1007610085570,已收到打蛋器，尚未使用，等使用过后再来评论吧！,20180621
1690,10721865107,1027294652679,妹妹说好用，马上行动，不等双十二了，不错！,20181205
1691,10721865107,1007322239024,挺好用的，轻重合适，方便拆卸,20180619
1692,10721865107,295170335797,非常好用,20161212
1693,10721865107,1005842400309,好，不错,20180607
1694,10721865107,313087692024,此用户没有填写评论!,20170411
1695,10721865107,283115495147,这个打蛋机功力很大！,20160824
1696,10721865107,281390321081,快递快，质量好，值得购买，推荐！,20160805
1697,10721865107,291941588581,还没用,20161116
1698,10721865107,291720879840,好评！,20161116
1699,10721865107,306614538700,满意,20170408
1700,10721865107,261845914506,非常满意，无论是商品质量还是发货速度，以及物流速度都让人满意。,20151231
1701,10721865107,261120601950,客服态度很一般,20151221
1702,10721865107,259907585658,很不错,20151213
1703,10721865107,345901616278,挺好用的,20180410
1704,10721865107,263729836558,今天一拿到手就试用了，做了巧克力蛋糕，,20160124
1705,10721865107,266940134578,很好用，功率家庭用足够了！最关键是搅伴棒是不锈钢,20160308
1706,10721865107,266754928915,好用 物流也快,20160307
1707,10721865107,265973347216,感觉很不错,20160223
1708,10721865107,265460732134,好用，不错,20160222
1709,10721865107,269840607665,此用户没有填写评论!,20160329
1710,10721865107,270297749543,发货很快，晚上下单，第二天中午就收到了。拿在手中有份量的，有些沉。不锈钢配件磁铁可以吸附，相信松下品牌，希望不会生锈。,20160417
1711,10721865107,267823814421,发货快 质量好 用后来分享,20160317
1712,10721865107,274515365854,声音有点大。,20160529
1713,10721865107,276895186858,挺快的，收到了，很满意，我信赖松下，小家电都买他家的,20160622
1714,10721865107,273951303852,还没用，用了再评价,20160522
1715,10721865107,267473038407,质量很好，自己买了一台又给妈妈买了一台，如果能够另配钢的搅拌头就好了。,20160317
1716,10721865107,265970685735,很好用,20160226
1717,10721865107,270723836256,很好用&hellip;&hellip;,20160422
1718,10721865107,279891889747,精致好用,20160721
1719,10721865107,274778836876,阿不错，已经用上了，就是买的时候忘了领优惠券，买了两台亏了10元??,20160531
1720,10721865107,334612041414,不错，但愿寿命长,20171218
1721,10721865107,325021274846,此用户没有填写评论!,20170928
1722,10721865107,317070865266,比凯伍德的功率大，一会就打过了，很赞,20170712
1723,10721865107,277078792445,此用户没有填写评论!,20160622
1724,10721865107,278786559898,垃圾货，用了不到一个月，就坏了，售后点也难找，今天去取，修好了再评价，建议大家搅拌器随便买个就好，太容易坏了,20160712
1725,10721865107,278461744470,先好评 过后再追加,20160704
1726,10721865107,279414647899,感觉上不像是新的 像是退回的商品哈 包装盒没有封口 盒内的纸盒也扭损 跟之前买的料理机包装比 旧很多 好在东西好用哈~~ 总的来说 对得起这个价格,20160715
1727,10721865107,279891889747,精致好用,20160721
1728,10721865107,265749854869,不错,20160226
1729,10721865107,1019499785894,宝贝收到了满意！物流配送快服务👌打蛋糊做的蛋糕很细滑满意！就是操作起来不太方便需要二手操作，如果开关能用按钮开关可能会方便些吧！,20181006
1730,10721865107,342397589563,非常好用,20180310
1731,10721865107,309285083101,发货速度快,20170503
1732,10721865107,275206925326,大品牌，做工杠杠的，希望耐用。,20160601
1733,10721865107,1007322239024,挺好用的，轻重合适，方便拆卸,20180619
1734,10721865107,1026092612849,有很多擦痕,20181127
1735,10721865107,340471294193,赞,20180208
1736,10721865107,1025641410681,试了一下，很好用,20181122
1737,10721865107,327166040210,不错。,20171018
1738,10721865107,309322918577,此用户没有填写评论!,20170502
1739,10721865107,1024572977843,此用户没有填写评论!,20181116
1740,10721865107,1024637808493,包装很好，没有一点破损。好评好评～ 囤货来着，期待使用～,20181117
1741,10721865107,1019964377321,好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的好评好评，我是为了增加淘气值的,20181010
1742,10721865107,1019499785894,宝贝收到了满意！物流配送快服务👌打蛋糊做的蛋糕很细滑满意！就是操作起来不太方便需要二手操作，如果开关能用按钮开关可能会方便些吧！,20181006
1743,10721865107,1016630622786,马力非常棒。感觉在家里的自用的话很nice了。价廉物美。用坏一个买一个,20180911
1744,10721865107,1015913306467,还不错，实用,20180905
1745,10721865107,1019499785894,宝贝收到了满意！物流配送快服务👌打蛋糊做的蛋糕很细滑满意！就是操作起来不太方便需要二手操作，如果开关能用按钮开关可能会方便些吧！,20181006
1746,10721865107,280486818188,空转试了一下。速度快，声音大，开低速打蛋头也会晃动。机身比较重。打蛋头和机身都不是很精致。用过追评。,20160728
1747,10721865107,291720879840,好评！,20161116
1748,10721865107,281390321081,快递快，质量好，值得购买，推荐！,20160805
1749,10721865107,292872616013,按理说搅拌头插上应该是处于锁紧状态，不按按钮是拔不出的，可实际上不用按按钮一样能拔出来，担心搅拌头在高速旋转下会脱落，也不知道这是设计问题还是质量问题。,20161122
1750,10721865107,290497264683,好,20161103
1751,10721865107,301922336729,好,20170221
1752,10721865107,292281792730,用了，挺好，满意,20161117
1753,10721865107,308019028938,一按按钮那个搅拌器就掉下来。不按用手也能拔下来，就算高速运转会掉，开一下有塑料味道,20170421
1754,10721865107,313449489699,用了一次，目前都很好，也很好的保护它。会追加评论的。,20170610
1755,10721865107,307850528066,机器好用，奶油很快打好啦！,20170418
1756,10721865107,317867206904,收到了，很好用，回来就做了蛋糕很方便。想象以前用手打的日子，好原始。,20170719
1757,10721865107,334401818628,包装很牢固，东西还没拆开使用。,20171216
1758,10721865107,327166040210,不错。,20171018
1759,10721865107,317070865266,比凯伍德的功率大，一会就打过了，很赞,20170712
1760,10721865107,295170335797,非常好用,20161212
1761,10721865107,335005325524,好,20171220
1762,10721865107,346718265355,还没有用。相信牌子,20180416
1763,10721865107,315234319639,好评！,20170626
1764,10721865107,332844234638,没有用,20171204
1765,10721865107,261366071604,挺好的，不过拿起来挺重,20151226
1766,10721865107,333466162160,"质量非常好，与卖家描述的完全一致，非常满意,真的很喜欢，完全超出期望值，发货速度非常快，包装非常仔细、严实，物流公司服务态度很好，运送速度很快，很满意的一次购物",20171209
1767,10721865107,346083049652,666666666 6666,20180412
1768,10721865107,1037563299583,买回来就用上了，很好用,20190314
1769,10721865107,315234319639,好评！,20170626
1770,10722045081,260497241022,非常好，小家电首选松下,20151220
1771,10722045081,255422850436,搅黑芝麻，不用加什么东西，直接搅拌，真心好用?????,20151102
1772,10722045081,248525229445,好评,20150808
1773,10722045081,255957321442,<b></b>东<b></b>西<b></b>挺<b></b>括<b></b>，<b></b>高<b></b>大<b></b>上<b></b>的<b></b>，<b></b>应<b></b>该<b></b>用<b></b>起<b></b>来<b></b>不<b></b>错<b></b>啊<b></b>，<b></b>到<b></b>底<b></b>是<b></b>松<b></b>下<b></b>，<b></b>就<b></b>冲<b></b>着<b></b>这<b></b>牌<b></b>子<b></b>。<b></b>,20151108
1774,10722045081,255468214359,商品很好， 父母先买的， 用的好用我们也在家买了。 不占地方， 2-3个人用刚刚好。 比起好几款国内线上店铺买的国产的设计要好很多。 物流早上就说派货， 等到中午都没有就出去吃饭了， 到了下午才打电话通知我说要送货， 我人还在外面。 我就说放在物业， 快递员丢了一句要自带板车去取因为体积很大就挂断电话了。东西还是无损的， 包装还行,20151103
1775,10722045081,259687352596,看着不错，还没试。,20151211
1776,10722045081,260744026264,用了两天榨果汁还不错 不知道豆浆什么的效果怎么样~感觉比飞利浦的质量好 高大上,20151218
1777,10722045081,259704031235,噪音小，清洗方便，结构结实，物流慢。,20151212
1778,10722045081,258626221361,好用,20151128
1779,10722045081,256104112137,非常好，声音小，搅拌很好很细腻，清洗方便,20151105
1780,10722045081,251917125795,嗯！非常好用，明天都会用它榨果汁喝,20150922
1781,10722045081,256461395751,太棒了 回家试了下 好清洗 打奶昔棒棒的,20151109
1782,10722045081,258626221361,好用,20151128
1783,10722045081,260497241022,非常好，小家电首选松下,20151220
1784,10722045081,256461395751,太棒了 回家试了下 好清洗 打奶昔棒棒的,20151109
1785,10722045081,259768464819,收到就立即用了呢，好用啊，打了苹果加香蕉加牛奶的果汁。,20151210
1786,10722045081,256820514290,还没使用，先给个好评再说,20151115
1787,10722045081,258139229706,很好，松下值得信赖！,20151124
1788,10722045081,255808863893,质量挺好的，就是现在冬天不能装热水，所以用处不大 基本闲置,20151107
1789,10722045081,256104112137,非常好，声音小，搅拌很好很细腻，清洗方便,20151105
1790,10722045081,255957321442,<b></b>东<b></b>西<b></b>挺<b></b>括<b></b>，<b></b>高<b></b>大<b></b>上<b></b>的<b></b>，<b></b>应<b></b>该<b></b>用<b></b>起<b></b>来<b></b>不<b></b>错<b></b>啊<b></b>，<b></b>到<b></b>底<b></b>是<b></b>松<b></b>下<b></b>，<b></b>就<b></b>冲<b></b>着<b></b>这<b></b>牌<b></b>子<b></b>。<b></b>,20151108
1791,10722045081,255468214359,商品很好， 父母先买的， 用的好用我们也在家买了。 不占地方， 2-3个人用刚刚好。 比起好几款国内线上店铺买的国产的设计要好很多。 物流早上就说派货， 等到中午都没有就出去吃饭了， 到了下午才打电话通知我说要送货， 我人还在外面。 我就说放在物业， 快递员丢了一句要自带板车去取因为体积很大就挂断电话了。东西还是无损的， 包装还行,20151103
1792,10722045081,248525229445,好评,20150808
1793,10722045081,255422850436,搅黑芝麻，不用加什么东西，直接搅拌，真心好用?????,20151102
1794,10722045081,254386093025,收到后发现机器的容器手柄下面靠里面有一道裂痕，不知道是本来就是这样 还是快递导致，和前面买过客户反应意见相同，嫌麻烦不影响使用懒得纠结,20151017
1795,10722045081,254176802002,非常方便好用，做了芝麻糊和核桃芝麻糊，很细滑。清洗也很好，很方便。,20151018
1796,10722045081,251917125795,嗯！非常好用，明天都会用它榨果汁喝,20150922
1797,10722045081,251392005444,用过国产的才知道松下的好 包装精致做工精细还没用就知道应该棒棒的,20150916
1798,10722045081,265595554900,不错，买了迫不及待地开始榨蔬果汁，好用,20160226
1799,10722045081,259687352596,看着不错，还没试。,20151211
1800,10722045081,259768464819,收到就立即用了呢，好用啊，打了苹果加香蕉加牛奶的果汁。,20151210
1801,10722045081,254176802002,非常方便好用，做了芝麻糊和核桃芝麻糊，很细滑。清洗也很好，很方便。,20151018
1802,10722045081,254386093025,收到后发现机器的容器手柄下面靠里面有一道裂痕，不知道是本来就是这样 还是快递导致，和前面买过客户反应意见相同，嫌麻烦不影响使用懒得纠结,20151017
1803,10722045081,256820514290,还没使用，先给个好评再说,20151115
1804,10722045081,258139229706,很好，松下值得信赖！,20151124
1805,10722045081,251392005444,用过国产的才知道松下的好 包装精致做工精细还没用就知道应该棒棒的,20150916
1806,10722045081,260744026264,用了两天榨果汁还不错 不知道豆浆什么的效果怎么样~感觉比飞利浦的质量好 高大上,20151218
1807,10722045081,259704031235,噪音小，清洗方便，结构结实，物流慢。,20151212
1808,10722045081,255808863893,质量挺好的，就是现在冬天不能装热水，所以用处不大 基本闲置,20151107
1809,10722045081,265595554900,不错，买了迫不及待地开始榨蔬果汁，好用,20160226
1810,10722248529,261941639465,试用了一下，很好，但愿可以用久点。,20160101
1811,10722248529,257252610698,很好,20151119
1812,10722248529,260565578097,还没用，不知道效果怎么样，相信大品牌吧，以后再追加吧,20151217
1813,10722248529,258135049153,很好，满意,20151127
1814,10722248529,260229989682,比京东商城便宜20元，但是在北京发货，到货时间比预期的要快。买来马上就用了，都是老公用来自制蛋糕，已经用过很多次了。老公喜欢手持搅拌，说搅拌桶有点大。在众多同类产品中选择它，是因为信任大品牌，希望它确实好用耐用。,20151217
1815,10722248529,264670817119,质量好，很好用。 送货及时，服务非常好,20160201
1816,10722248529,262121338134,小功率机器 要看说明书操作 不能乱来啊,20160102
1817,10722248529,258716325412,质量不错，机器比较高大上，喜欢,20151202
1818,10722248529,262288299505,宝贝收到，还没用，看着质量还不错，材质好，5分,20160106
1819,10722248529,258358145974,双11买的，物流真的是慢到家，还好没坏,20151128
1820,10722248529,259966674541,档位手感不错，盆太大了，不太实用。,20151214
1821,10722248529,261494890655,挺好的 实用点时间再来评价 暂时还没开始用,20151227
1822,10722248529,262288299505,宝贝收到，还没用，看着质量还不错，材质好，5分,20160106
1823,10722248529,262928501731,第一个寄来的时候，完全是坏的，电机都不会来，铁片处还是生锈的。换了才是给你新的东西。,20160114
1824,10722248529,257821747301,<b></b>还<b></b>没<b></b>用<b></b>，<b></b>等<b></b>用<b></b>了<b></b>再<b></b>来<b></b>评<b></b>价<b></b>吧<b></b>,20151120
1825,10722248529,257252610698,很好,20151119
1826,10722248529,257662864560,还没开始用，外包装看起来还可以,20151120
1827,10722248529,263058336976,太好用啦 打蛋白和淡奶油都很好,20160113
1828,10722248529,262776910302,还不错,20160112
1829,10722248529,261941639465,试用了一下，很好，但愿可以用久点。,20160101
1830,10722248529,262660325762,还没用，但包装得很好，证件齐全，给好评先吧,20160112
1831,10722248529,260565578097,还没用，不知道效果怎么样，相信大品牌吧，以后再追加吧,20151217
1832,10722248529,261494890655,挺好的 实用点时间再来评价 暂时还没开始用,20151227
1833,10722248529,259284935448,收到机器因为没时间一直没打开包装使用，今天第一天拿出来试用，用揉面的棒子揉面，结果一半的时候机子罢工，机身发烫，不再运行，和店家联系，店家却说只有没试用或使用过的机子才负责退换，可是没试用怎么知道机子的好坏？！一次非常失败的购物！,20151205
1834,10722248529,260226126390,质量信得过，颜色舒适,20151215
1835,10722248529,260229989682,比京东商城便宜20元，但是在北京发货，到货时间比预期的要快。买来马上就用了，都是老公用来自制蛋糕，已经用过很多次了。老公喜欢手持搅拌，说搅拌桶有点大。在众多同类产品中选择它，是因为信任大品牌，希望它确实好用耐用。,20151217
1836,10722248529,259966674541,档位手感不错，盆太大了，不太实用。,20151214
1837,10722248529,262121338134,小功率机器 要看说明书操作 不能乱来啊,20160102
1838,10722248529,260226126390,质量信得过，颜色舒适,20151215
1839,10722248529,258716325412,质量不错，机器比较高大上，喜欢,20151202
1840,10722248529,259284935448,收到机器因为没时间一直没打开包装使用，今天第一天拿出来试用，用揉面的棒子揉面，结果一半的时候机子罢工，机身发烫，不再运行，和店家联系，店家却说只有没试用或使用过的机子才负责退换，可是没试用怎么知道机子的好坏？！一次非常失败的购物！,20151205
1841,10722248529,258135049153,很好，满意,20151127
1842,10722248529,258358145974,双11买的，物流真的是慢到家，还好没坏,20151128
1843,10722248529,257821747301,<b></b>还<b></b>没<b></b>用<b></b>，<b></b>等<b></b>用<b></b>了<b></b>再<b></b>来<b></b>评<b></b>价<b></b>吧<b></b>,20151120
1844,10722248529,257662864560,还没开始用，外包装看起来还可以,20151120
1845,10722248529,262660325762,还没用，但包装得很好，证件齐全，给好评先吧,20160112
1846,10722248529,263058336976,太好用啦 打蛋白和淡奶油都很好,20160113
1847,10722248529,262776910302,还不错,20160112
1848,10722248529,264670817119,质量好，很好用。 送货及时，服务非常好,20160201
1849,10722248529,262928501731,第一个寄来的时候，完全是坏的，电机都不会来，铁片处还是生锈的。换了才是给你新的东西。,20160114
1850,10757498250,262530487291,非常好非常实用，方便快捷,20160107
1851,10757498250,262676975136,给朋友买的，她说很好用。谢谢店家，祝生意兴隆！,20160112
1852,10757498250,262676975136,给朋友买的，她说很好用。谢谢店家，祝生意兴隆！,20160112
1853,10757498250,260615417151,非常满意 打出来的肉馅和剁碎的一样 而且外观设计都很漂亮 值得信赖,20151220
1854,10757498250,263117984178,很好,20160112
1855,10757498250,262311698003,一如既往的好。 很满意,20160107
1856,10757498250,262212348264,还没用过，看着不错.,20160107
1857,10757498250,262194272222,宝贝刚收到，用水试了一下，感觉很好，外观也很满意，物流也很快，大品牌的货就是放心，又一次愉快的购物。,20160102
1858,10757498250,257988554065,多次购买了，好评,20151122
1859,10757498250,257689138063,很满意，绞肉、绞榨菜、蔬菜都很好，包馄饨、水饺方便多了，价格公道合理，很实惠，九阳品牌值得信赖。 满意,20151122
1860,10757498250,257988554065,多次购买了，好评,20151122
1861,10757498250,257926462019,东西不错，用起来很方便！,20151123
1862,10757498250,258248928862,很好很好很好很好很好很好h,20151125
1863,10757498250,262311698003,一如既往的好。 很满意,20160107
1864,10757498250,262530487291,非常好非常实用，方便快捷,20160107
1865,10757498250,257926462019,东西不错，用起来很方便！,20151123
1866,10757498250,258248928862,很好很好很好很好很好很好h,20151125
1867,10757498250,260847083465,相信的品牌。没错,20151222
1868,10757498250,260720693290,还没有用，最近比较忙，等用过再追加评论哦！,20151221
1869,10757498250,261036955305,刚买的刀片就是快！绞肉嗖嗖两下子就好了。不过蔬菜不是很好绞。术业有专攻嘛,20151223
1870,10757498250,260720693290,还没有用，最近比较忙，等用过再追加评论哦！,20151221
1871,10757498250,258739484437,还没用，用后再追加,20151203
1872,10757498250,257689138063,很满意，绞肉、绞榨菜、蔬菜都很好，包馄饨、水饺方便多了，价格公道合理，很实惠，九阳品牌值得信赖。 满意,20151122
1873,10757498250,261036955305,刚买的刀片就是快！绞肉嗖嗖两下子就好了。不过蔬菜不是很好绞。术业有专攻嘛,20151223
1874,10757498250,260847083465,相信的品牌。没错,20151222
1875,10757498250,257696167295,很不错，绞肉很快，很碎，品牌货就是不一样，,20151120
1876,10757498250,258739484437,还没用，用后再追加,20151203
1877,10757498250,257696167295,很不错，绞肉很快，很碎，品牌货就是不一样，,20151120
1878,10757498250,260615417151,非常满意 打出来的肉馅和剁碎的一样 而且外观设计都很漂亮 值得信赖,20151220
1879,10757498250,263117984178,很好,20160112
1880,10757498250,262212348264,还没用过，看着不错.,20160107
1881,10757498250,263218575550,还没开始用 用过之后再评价,20160118
1882,10757498250,262966668760,看外观挺好的，还没用。,20160116
1883,10757498250,264899385437,帮人买的，说是不错。,20160213
1884,10757498250,262966668760,看外观挺好的，还没用。,20160116
1885,10757498250,262194272222,宝贝刚收到，用水试了一下，感觉很好，外观也很满意，物流也很快，大品牌的货就是放心，又一次愉快的购物。,20160102
1886,10757498250,264899385437,帮人买的，说是不错。,20160213
1887,10757498250,264415288526,奔着九阳的牌子来的   我只能说  非常失望    唉～,20160130
1888,10757498250,263218575550,还没开始用 用过之后再评价,20160118
1889,10757498250,264415288526,奔着九阳的牌子来的   我只能说  非常失望    唉～,20160130
1890,10768909816,1031758966607,以前基本没有如此认真地评价过，不知道浪费了多少积分，最近听说评价超过一百个字可以送很多积分，这个福利真的很不错，妥受的每条都来个100字评价下，这是第N次来购物了，光是一个双十一就买了好 多次，东西特别别实惠又特别便宜，买的省心用的放心，感觉都买上瘾了，这家店铺是真的有毒啊！买买买的根本停不下来，必须给这家店铺一个大大的好评！,20190108
1891,10768909816,1031551480590,"很喜欢在淘宝买东西， 家里差不多一半的东西都是在淘宝买的。 买了很多东西堆在家里都还没用,还是买买买,每个月都要贡献一点.只是希望能买到物美价廉的东西,大多数比实体店便宜 .小部分有伪劣商品 、希望良心商家越来越多、世界将越来越美好。这些都是题外话......",20190108
1892,10768909816,305998753115,给孩子做辅食用，功能满足了需要，打的非常细腻！本次购物非常愉快，已经是第二次来买了。产品让人很满意。,20170402
1893,10768909816,305998753115,给孩子做辅食用，功能满足了需要，打的非常细腻！本次购物非常愉快，已经是第二次来买了。产品让人很满意。,20170402
1894,10768909816,311117786900,"评价方未及时做出评价,系统默认好评!",20170519
1895,10768909816,311117786900,"评价方未及时做出评价,系统默认好评!",20170519
1896,10783550494,332000642358,机器不错，使用起来方便。是贴心的烘培好帮手！,20171127
1897,10783550494,331616023219,我本身有一个KA7QT了，但是我嫌弃打小面团真不好用，经常够不到，因为盆实在太肥太宽广。于是双11入了040。今早第一次用，打250克面粉。哇塞。好用的很，而且直接敢开到最高5.6档打。摇晃和声音不可避免。总之好喜欢。卖家绝对正品，原个盒子都没有拆过。,20171124
1898,10783550494,309155185842,此用户没有填写评价。,20170502
1899,10783550494,309155185842,此用户没有填写评价。,20170502
1900,10783550494,332000642358,机器不错，使用起来方便。是贴心的烘培好帮手！,20171127
1901,10783550494,331616023219,我本身有一个KA7QT了，但是我嫌弃打小面团真不好用，经常够不到，因为盆实在太肥太宽广。于是双11入了040。今早第一次用，打250克面粉。哇塞。好用的很，而且直接敢开到最高5.6档打。摇晃和声音不可避免。总之好喜欢。卖家绝对正品，原个盒子都没有拆过。,20171124
1902,10812751056,342563283156,让人非常心烦的一次网购，年初四拍下的，直到今天3月11日才收到货，中间一次次的提醒发货，都不理会，直到前天要求退款了才发的货，不知网店老板怎么想的，很费解。,20180311
1903,10812751056,1003360242162,非常及时送到，一到就使用了，非常棒！满意好评！,20180518
1904,10812751056,342563283156,让人非常心烦的一次网购，年初四拍下的，直到今天3月11日才收到货，中间一次次的提醒发货，都不理会，直到前天要求退款了才发的货，不知网店老板怎么想的，很费解。,20180311
1905,10812751056,1003360242162,非常及时送到，一到就使用了，非常棒！满意好评！,20180518
1906,10916586054,325947235476,下次还是买好点的，这种塑胶的太差了。苹果?也搅不烂。,20171007
1907,10916586054,325534944509,东西不错，,20171002
1908,10916586054,325898106832,好用方便,20171007
1909,10916586054,332896501934,此用户没有填写评论!,20171012
1910,10916586054,332383452942,此用户没有填写评论!,20171107
1911,10916586054,333246556665,此用户没有填写评论!,20171008
1912,10916586054,325847247777,帮家里老人买的，据说不错,20171007
1913,10916586054,331259967204,大的搅拌杯实在太难扣了，心累⊙﹏⊙,20171121
1914,10916586054,331322769993,噪音有点大，其他的都还好。拆装简单方便。谢谢,20171121
1915,10916586054,331285573998,已是第四次购买了，帮同事买的，很满意。 好,20171121
1916,10916586054,331290716760,还没使用，习惯好评,20171121
1917,10916586054,331264949862,绞肉很好，打菜不行，水果还没试过，还可以吧，就是这一款大的这个果汁杯开机方式太麻烦，其他都满意,20171121
1918,10916586054,331352779022,还好就是声音有点大,20171121
1919,10916586054,331291035579,这是我拍的第二个了，是正品，比实体店便宜多了，这次是给妈妈买的，回来烂了一个杯子，卖家很爽快又给我补发了一个，今天收到了，正品挺好的。,20171121
1920,10916586054,325852833368,还好，没有想象中的那么方便，总体来说还是不错的,20171006
